,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
IL17RC,2.7460675,-1.5116373,-2.053679,0.4037109,4.4509077,1.3535762,-0.7142878,-0.31828213,0.15420844,0.71972454,-1.329761,1.6882733,0.22145863,-1.1718607,-4.1393237,0.8890466,-3.5169876,-0.09688377,-4.156969,-0.118868165,4.579935,2.021811,-1.4609963,2.9194171,3.3132899,1.2475939,0.733966,2.1695964,-4.1742144,1.2968897,0.4121609,0.45717272
PIM1,-0.18525863,0.22210462,-1.2236669,0.6758756,1.5531158,1.9498582,-1.7618645,-0.4989948,-0.72613156,0.104936704,-0.31351462,-0.24649285,-0.50214016,-0.9375534,0.5258296,1.1053448,-2.3347795,-1.4848323,-1.475292,-1.2408001,0.49516192,1.4454954,0.18755567,2.750502,1.8847052,-1.315794,-1.8507328,-0.27751905,-0.43305865,0.94554836,-0.9421663,-0.123589315
RORB,-0.36624596,1.0120949,-0.60910994,0.8849661,1.114751,2.1437333,-1.9765714,-0.28707877,-1.8545545,0.089026846,-0.5100036,-1.2120495,-0.8273884,1.0791785,1.7722285,-0.10298171,-1.7410544,-2.7914472,-0.5652828,-0.91821337,-2.42606,1.4544033,0.057033453,2.6509833,1.749679,-1.4554505,-2.1584322,-1.0919652,-0.1541986,0.40228063,-0.83981633,-0.6128868
NADSYN1,-1.0062797,-4.587607,-3.0799785,4.4395447,9.563581,2.2330854,-1.3483754,-6.5080085,-1.633716,3.1186113,-6.2853994,4.2911806,-2.2151732,-12.694223,-9.744731,2.101202,-7.102343,-3.281234,-3.8378463,-7.2470636,-3.4705715,4.7396297,-2.7488186,-3.5648167,1.215876,1.4115001,-2.4263043,-4.937485,-4.94026,-0.01950914,-5.6277275,3.7936268
NMNAT1,0.5114287,-4.597695,-2.7610307,6.309871,9.840282,2.6802113,-2.4436388,-5.6679096,-3.1421006,4.393776,-7.0973577,7.078759,-1.8545624,-14.044496,-11.509794,1.0712198,-7.73731,-5.039567,-6.928341,-4.798879,-1.1297573,4.91256,-4.1550674,-3.151711,1.0868294,4.9712434,-0.84529954,-2.6285684,-6.973799,-1.3811918,-0.8681733,2.8424044
NADK2,-0.58637106,-3.2467532,-2.9483354,4.296288,9.872263,2.407015,-1.4135417,-5.747173,-1.2874868,2.2359183,-5.5747595,4.791941,-1.8206898,-11.751467,-9.917874,1.7479322,-6.1909018,-3.1171942,-4.93801,-6.7253804,-2.2294111,4.7307935,-2.886971,-3.0527647,1.7127293,1.7489755,-2.8472922,-4.602926,-5.5754395,0.23092887,-4.670471,2.70714
LIPT1,-1.6363379,-4.470435,-4.153149,3.492959,8.882915,2.8251092,-1.0003769,-6.4297013,-0.17012177,2.4951727,-4.379961,2.503557,-2.6467035,-12.091166,-7.6009755,2.038663,-7.0508327,-1.3574356,-1.8952403,-8.177603,-3.8140826,3.772279,-0.917989,-2.2035663,1.3265132,-1.1192664,-3.9199522,-6.1914988,-3.6530755,1.3232638,-7.170897,4.1778603
CPX-6502,2.1075156,-4.038762,-3.2921443,3.1946437,10.006924,2.986823,-1.197747,-5.151825,0.36298746,2.218653,-4.116884,3.3178437,-0.37328017,-8.823566,-8.603045,1.474654,-7.2431955,-1.1529305,-4.469219,-4.1007032,0.43545166,2.444279,-2.3444898,1.4188049,4.106857,1.3363715,-1.827824,-2.083776,-6.273977,2.2322097,-2.2392552,4.1421533
HAL,-1.8866695,-5.085727,-3.315636,4.5723815,8.974994,2.4421048,-0.8554448,-6.284634,-1.5257092,3.0158887,-5.8969717,3.7761767,-1.9811815,-13.379353,-9.22437,1.8909304,-7.2614427,-2.970766,-2.605634,-7.704942,-4.0889716,4.302608,-2.442337,-3.7933335,0.66455466,0.9306734,-2.9064784,-5.3339124,-4.400894,-0.2159208,-6.218326,4.73195
PTPRN,3.4149933,-1.8738979,-1.0807781,3.4502983,11.339346,2.5746713,-0.497863,-2.384117,2.5875788,-0.12120809,-1.9392865,4.366361,0.4155438,-5.114723,-7.1391673,0.9220596,-4.516621,-1.2108084,-5.919131,-0.8552506,4.5028415,1.138634,-1.2963088,3.375358,5.7127366,1.9632925,-2.1002376,-1.0554382,-5.56473,3.5460942,-0.3845583,1.3688849
SOX11,-0.81952703,0.0756288,-0.1820745,1.3809242,2.6868548,1.6693654,-1.8961585,1.2538863,-2.2966928,1.2008452,-2.4829414,1.4311675,-0.23828246,-2.9944358,-0.49627483,1.6353909,-3.3932278,-1.8876263,-2.6779404,-0.18882717,1.7666899,2.2656753,0.99700797,1.2027285,0.67339337,0.72133416,-1.0548983,0.12918489,-0.94777083,-1.246508,0.61369723,-0.545612
ACR,1.5699948,0.46160388,-1.3010627,1.7768615,5.0647774,2.4982812,-1.0622433,-2.343703,1.4080014,-0.8018339,0.075104974,0.20539095,-0.44865483,-1.0965856,-2.7463827,0.2418013,-2.491089,-1.2375019,-2.047487,-1.7891672,-0.25108036,1.1856476,-0.89477664,3.150665,3.5740373,-0.3681799,-2.9528751,-1.6235138,-3.1976042,2.8172128,-0.7937043,0.77046454
CLDN2,0.14364424,-0.3648438,-0.2967546,1.8848557,4.219334,1.7996036,-1.937688,0.68551636,-1.868695,1.2015159,-3.0705783,2.1163528,0.190538,-3.3922367,-2.1721604,2.0606704,-4.0238943,-2.165671,-3.6899173,-0.077135056,2.5281644,2.3056765,0.5715133,1.4814779,1.3754469,1.4104527,-1.0283957,0.26153737,-2.191669,-0.5906884,0.89398193,-0.3951518
HTRA1,1.4074222,-3.4168687,-2.6707377,2.1299543,6.3044376,2.300981,-1.0758966,-3.5402253,0.0836983,1.4637544,-3.5527914,2.3782537,-0.3608026,-5.670218,-6.595862,2.2156088,-5.448755,-1.7569857,-3.7459004,-3.402085,0.4986481,2.7543628,-2.2818074,1.4820361,2.9105442,1.137078,-1.1070316,-1.1888487,-4.3639903,1.689476,-3.0461318,2.2917445
CTRC,3.636501,-3.0335255,-1.8121433,3.347206,8.753994,2.473558,-1.1755034,-5.429025,2.4763741,0.10566647,-2.5428233,2.9869802,0.5600148,-5.0677934,-9.115712,1.4546686,-5.024946,-2.8001068,-5.044637,-3.6716805,1.0011351,2.3196511,-3.428039,3.2092845,4.968995,2.0739632,-2.0747623,-1.8569418,-6.075245,4.732463,-1.7319521,2.0571194
STAC3,2.171965,-0.86151296,-0.66608775,4.649248,3.892215,0.5473913,-2.5203557,2.3392203,-4.790232,1.7777797,-5.081007,4.7662306,-1.4412085,2.221961,-5.607647,-1.3753314,-3.8269494,-4.029457,-5.995392,5.991469,2.3404872,2.0253403,-4.0063896,-0.44085068,0.17588916,7.900114,4.161277,4.670613,-5.9701233,-4.2955194,8.295696,-2.1526709
PEX11B,-1.9436343,-7.949862,-4.016513,6.588902,10.81858,2.525209,-1.6964298,-10.320227,-2.4340732,5.6775107,-8.461938,5.8025165,-2.9497023,-19.863071,-12.721446,4.143173,-10.013817,-3.5161166,-3.682885,-11.148309,-5.1696353,4.9199023,-2.442922,-4.4509463,1.4112239,0.84085596,-4.164443,-8.368863,-5.505028,0.91983956,-8.715647,6.7444124
ABCD3,-2.2576182,-7.7329636,-3.809391,6.3031516,10.583342,2.1681325,-1.8058095,-9.830349,-2.5178368,5.6083302,-8.41909,5.224506,-3.3304422,-19.576279,-12.164771,4.112784,-9.971463,-3.3226252,-3.4604719,-11.033819,-5.209658,5.369988,-1.8603227,-4.6510434,0.85608125,0.7658377,-4.088315,-8.06,-4.9700184,0.8307652,-8.70433,6.584039
MAPK6,0.13100918,-0.38744545,-1.4182051,1.1119138,1.9546089,1.5371906,-2.1621292,0.4651424,-2.1011503,1.2233914,-1.8293141,1.106543,-0.46119833,-1.1633749,-0.8463846,0.8946421,-3.2476602,-2.6454105,-2.841734,0.038369607,0.88763666,2.3670497,-0.58907706,2.21254,1.5414766,0.8022022,-0.4326321,1.0179795,-1.3398875,-0.7336435,0.49190804,-0.75549376
IGFBP7,1.7463325,-2.3420742,-2.1351035,1.429,4.788295,0.7565322,-1.7357641,-0.77150065,-0.73795414,1.4083347,-2.7356513,2.7911267,0.4986725,-3.164971,-4.5646777,1.7320473,-4.1835027,-1.8625315,-4.75167,-0.6268037,3.3254356,2.418347,-2.095761,2.1421335,2.7240071,2.219541,0.63152105,1.6733001,-3.5154119,0.50051296,0.1558697,0.2747264
WNK1,-0.13987999,0.89000463,-0.93371767,2.1981254,2.7926645,1.3951254,-2.967409,0.97927684,-2.9251199,1.0072036,-1.9750322,0.64436305,-1.831264,-0.2852402,-0.042994104,-0.9086333,-2.41608,-3.987687,-3.351501,0.86963767,-1.3634248,1.9875681,0.031084439,1.1362889,1.1288515,0.5528587,-0.7908468,0.066302665,-1.037956,-1.3944534,3.6629343,-1.3140727
CPX-2394,-0.9037087,0.433053,-1.5463974,1.0234225,1.4024309,2.8065345,-2.3711538,-0.9495389,-2.1727986,0.41869038,-1.452302,-1.3606008,-1.5885816,-0.41069862,2.2129602,0.49825147,-3.0577168,-2.650168,-0.19080026,-1.7684336,-3.623868,1.3240544,0.52899325,2.2367685,1.5135354,-2.2268171,-2.6881442,-1.8708869,0.066392265,0.06839969,-1.1860753,0.322161
NFIX,0.3315982,-0.25543997,-0.94322246,0.98957026,2.31962,1.2060298,-2.091623,1.2689841,-1.6640024,0.8323809,-1.7332339,1.5925397,0.6740556,-0.9342636,-0.45307308,1.3998967,-2.6526363,-1.51512,-3.586427,0.70820147,2.9914253,1.5656673,-0.2767653,2.3979836,1.5421809,0.62092483,-0.08307407,1.716531,-1.1840116,-0.7810754,1.5365038,-1.2287995
IGHMBP2,2.047027,-1.9747943,-1.7235148,2.5178354,6.9801984,1.9772915,-0.97913545,-5.0582376,2.1298265,-0.24304684,-1.3230741,1.534127,-0.66746116,-5.31929,-6.1800737,1.1632289,-3.8098707,-1.1924205,-2.7529078,-4.087061,-0.20911643,1.6824052,-1.4695475,2.0691319,3.729777,0.039407898,-3.13305,-2.8545928,-4.0612454,4.000075,-2.2195902,2.3742967
DCPS,1.3491454,-1.5854834,-2.5116816,1.4760104,5.5096436,2.28692,-1.3686278,-2.917227,0.5361161,1.1100795,-1.420628,0.68808055,-1.0243737,-2.7740993,-3.007811,1.324006,-4.964156,-1.2592257,-2.2938132,-2.398254,-0.16082612,1.29575,-1.3790259,2.7275276,3.7152581,-0.4116623,-1.8099784,-0.64693725,-2.8903599,2.392711,-2.1242251,1.7581346
SCYL1,2.8291094,-0.42208445,-1.3295596,3.9877663,9.022229,2.0297709,-1.6794387,-6.777386,3.0568445,-1.8003714,-1.4300954,0.4321413,-2.009062,-4.5651107,-6.7897463,1.4122814,-4.567383,-1.921564,-4.1778994,-3.8561983,-1.5347941,2.9260151,-1.2074445,3.5018976,5.404816,1.4031769,-4.938554,-4.705484,-3.8394961,5.659403,-1.6656976,2.8537834
CPX-6031,-1.493171,-1.4974273,-1.7494775,0.7538631,0.9143128,1.7545125,-2.2741985,-2.0098257,-2.0304997,1.4197364,-1.620127,-1.316428,-2.145781,-2.7732203,0.7545844,1.2453408,-3.8332167,-2.647716,0.3255414,-3.1360507,-3.3618374,2.2920384,-0.022225097,1.3209851,1.1090657,-1.634824,-2.0831623,-1.5894437,0.395603,0.75887316,-3.3785725,1.3777013
UBA1,-3.5741677,-0.35815892,-0.9878479,1.3876445,-1.6343181,1.8391639,-3.8392706,0.3997466,-5.1137285,1.9249467,-2.0523512,-1.1544197,-2.5211587,-2.0887804,3.3138723,0.5584696,-2.775458,-5.2256784,0.91237,-1.9865818,-4.91151,3.0087488,0.88454163,0.14508818,-0.88269854,-1.4916085,-1.7903531,-1.1398969,2.0324612,-2.512547,-1.0808895,-0.34500876
FGGY,3.1237867,-1.9843063,-0.65872574,5.5780125,7.064503,1.5781896,-1.4931633,-2.45618,-1.93895,1.686596,-5.9854565,4.719911,-0.71307504,-1.2197027,-8.477085,0.2841554,-4.5580173,-5.206296,-6.274371,1.4721594,0.75825435,3.1663892,-4.5994587,0.8440871,2.7216294,6.6808624,1.2495812,1.5659101,-7.063906,-0.19049653,3.7962773,-0.760505
TSHZ3,4.5160594,-0.06269389,-1.541262,2.6631231,9.228824,3.1853664,0.02813126,-3.1653335,2.6892872,-0.9761927,-1.215508,2.6362002,2.0815823,-1.122645,-6.5748167,0.27633306,-2.1853995,-0.64984536,-5.155774,-1.095505,2.9082716,0.21253172,-2.8312106,3.3689601,5.8068476,1.094328,-2.6807516,-1.1553864,-6.6340017,4.487291,-0.19031873,0.52590513
NGLY1,1.9767702,-1.5625113,-0.027917128,3.6191535,5.938441,1.976564,-0.9032396,-3.9985807,0.6497155,0.16916166,-2.6120105,2.5252259,0.09482367,-3.3353446,-4.4853945,1.603806,-3.5222049,-2.850763,-2.9801874,-2.5554757,-0.7549409,1.3608065,-1.6391423,1.4841647,2.9973633,0.9778725,-2.772004,-2.8313165,-3.2897441,3.5982907,-2.0391433,0.7330018
TPO,2.098035,-4.383709,-2.6737092,4.120634,8.378001,1.4503008,-1.4097186,-3.697316,-1.0795857,2.8855982,-5.4470296,5.6115804,0.4424529,-7.663317,-10.02464,1.6722748,-6.281581,-3.918523,-6.4150777,-2.4933887,2.331263,3.630067,-4.602711,-0.05992165,3.3843246,4.661451,0.2599426,0.45386088,-6.857011,0.39674935,-0.44069895,2.0040803
FCRL3,0.5674263,-0.69838876,-1.5535413,0.9050887,2.4242747,1.2931167,-1.2898791,-0.2963617,-0.8943757,0.636915,-1.4474056,0.95411706,-0.4655044,-1.1554173,-2.6579437,0.61879134,-3.0302215,-1.833212,-2.5572119,-0.6798345,2.0245817,2.8488352,-1.2964584,1.8918679,1.7849061,1.2926903,0.08195514,1.3896842,-2.4409285,0.07188359,0.47722086,0.22120754
HABP2,2.7889943,-5.590607,-1.915315,3.6075861,8.719429,0.8486205,-1.896437,-5.4223022,-0.5161664,2.2882702,-4.8987913,4.123934,0.6506544,-8.447837,-9.549449,1.613482,-5.484601,-4.3927493,-6.311366,-3.8411474,0.9658145,3.3408997,-4.5305605,0.22921383,3.313562,3.9365742,-0.008121394,-0.27957743,-6.7109632,2.129195,-0.7065801,2.5139732
CPX-5021,2.2345014,-1.4139531,-1.3882682,4.6032076,5.399432,0.9979321,-2.5048654,-1.3955134,-2.8685722,1.4533323,-4.574253,3.3864753,-2.225418,-1.5604788,-6.4819493,-0.61477983,-4.5779963,-4.017975,-5.704579,2.3283088,0.251928,2.93072,-3.0216627,0.2528531,1.179398,5.9537225,1.3889571,1.5112722,-5.716378,-1.2767537,5.3873215,-0.2536958
PMP22,2.9182663,-1.4456213,-1.1980103,3.3117075,5.8365593,1.295822,-1.6419201,-1.6849912,-0.28754354,0.4773739,-3.1170492,2.917508,-0.14892484,-0.9229868,-6.5686297,0.42708758,-3.891228,-2.69439,-4.8292246,0.9249119,2.1063113,1.810549,-2.9206247,2.1828022,3.1406374,4.095447,0.20839855,1.3842052,-5.5113635,1.3476615,2.3306875,0.099731036
MEGF10,-0.39620954,0.046169393,0.009461404,1.9967961,4.066522,1.8137368,-1.9316475,1.2007236,-2.2597764,1.3541292,-3.1610887,2.298171,-0.108344436,-4.164084,-1.9262646,1.8057348,-4.104222,-1.8476591,-3.749829,0.062387362,2.6744769,2.548464,1.066128,0.93243974,0.70561045,1.6733977,-1.0294288,0.16471373,-2.0278757,-1.3014399,1.6063039,-0.4324567
MFF,0.5935619,-2.5873592,-3.1801107,1.094143,4.756715,1.8870018,-1.0949913,-2.653481,0.20010056,1.2952923,-1.763902,1.1924772,-1.0709987,-5.3032546,-4.577446,2.2422385,-5.351982,-0.19057682,-2.6785054,-3.9046597,0.70153314,2.7331758,-1.208216,1.9801837,2.815252,0.18791981,-1.7048815,-1.2150017,-2.701475,1.5155166,-4.1542907,1.8983006
MFSD2A,-1.07277,-2.6831539,-2.005809,2.6878972,5.420194,1.4508504,-1.8821362,-4.4569907,-0.85795045,1.4453517,-3.6164398,0.9879612,-2.3407338,-6.457914,-4.8036666,1.7807431,-5.4837313,-2.9616547,-1.7482445,-4.7406597,-3.4300134,3.9304197,-1.5645839,-0.24077769,1.9074212,1.3299134,-2.9868813,-2.8709235,-2.3054705,0.95810056,-3.381309,2.6197228
CPX-1804,1.4208369,-1.6167312,-1.0884852,1.8974868,4.2708325,0.40369087,-2.4433596,-1.4695218,-0.58520293,-0.012373621,-2.7926872,2.2401702,-0.19723612,-1.5716462,-4.137886,0.97883344,-3.6185372,-2.8019001,-4.6057863,0.13970122,1.8840464,3.122769,-2.4946449,2.4457467,1.8447573,3.1297424,0.72673345,1.3745081,-3.909908,0.8894319,3.8001382,-0.0745374
HSCB,-1.7948143,-4.518662,-3.1096559,3.4002564,6.753897,2.4442723,-1.4277768,-6.2501273,-1.2904449,2.5197377,-4.7534304,1.4325788,-2.696143,-10.607529,-6.0503845,2.1978064,-6.700227,-2.3533158,-1.0876343,-7.4381123,-5.0942636,3.2845695,-0.8071324,-2.434799,0.7476389,-0.9069853,-3.378441,-5.3514524,-2.504933,0.8480767,-6.086187,4.4143586
CARS2,-2.5113983,-4.4634776,-3.2924156,3.5060458,6.8075757,3.6779807,-1.6240486,-7.288693,-1.7925086,2.4416163,-4.525099,-0.032329537,-3.6407976,-10.915016,-4.74085,1.6436907,-6.9615803,-2.7496645,0.68337023,-8.853217,-8.495742,2.326886,-0.3675273,-2.978482,0.893126,-2.660377,-4.956176,-7.241211,-2.054799,1.5214596,-7.9641194,5.517397
CPX-6863,-0.24758187,-3.163754,-2.5848386,3.8306146,7.905204,3.064108,-1.2293391,-6.35553,0.50583667,1.0390216,-3.543921,1.769333,-1.6601782,-9.115642,-7.108993,1.5344309,-5.4362283,-2.2977302,-2.4988022,-6.5132446,-3.5634909,2.8883672,-1.6848543,-0.5561116,2.3836591,-0.40472576,-4.142204,-5.0658555,-3.7392313,2.070114,-4.018524,3.8833127
CARS1,-2.104258,-4.3589215,-3.1522858,3.2661586,6.1950316,3.1618257,-1.6980376,-6.4693966,-1.878668,2.483709,-4.4903007,0.41898295,-3.1585796,-9.932075,-4.6964865,1.6909736,-6.77389,-2.8560798,0.08548085,-7.680289,-7.108726,2.5311208,-0.7592664,-2.4851937,0.9467229,-1.6841775,-3.9675717,-5.8292665,-2.1323638,1.1223649,-6.75941,4.8653893
STEAP3,0.243254,-1.2851657,-1.2419039,2.656284,5.016676,1.8020824,-1.697487,-1.7602854,-0.902875,1.1329918,-3.0660102,2.3193552,-0.5506941,-5.0328364,-4.538244,1.5426874,-4.4807444,-2.4045463,-3.5838978,-1.6777928,0.82918125,3.2238648,-0.99428475,1.0652763,1.9016767,1.9331703,-1.4601384,-0.78490317,-3.0109134,0.15700513,0.046879265,0.83531624
SLC11A2,0.11148745,-2.3268788,-1.1811388,3.2565143,6.3737373,1.9005955,-1.6241298,-2.2443013,-1.1615393,1.8086041,-4.0963154,3.1777232,-0.22396989,-6.9311023,-5.564553,2.0828965,-5.2467847,-2.673889,-3.9008207,-2.580384,0.885629,2.965409,-1.1317009,0.31392533,2.00245,1.8656793,-1.7154446,-1.4365026,-3.525746,0.33409742,-1.1181386,1.4138869
NFU1,-1.0839351,-3.5956118,-3.0893369,3.2836833,7.6348624,2.5107424,-1.0093122,-5.567853,-0.49416345,1.8738865,-4.022856,1.6865551,-2.1559703,-9.507545,-6.5850463,1.7112528,-6.065425,-1.8545545,-1.7465874,-6.551514,-3.609793,3.1313453,-0.90483177,-1.6251868,1.2768745,-0.6844444,-3.3875434,-4.9669776,-3.1469867,1.0521009,-5.169904,3.6811254
NSUN2,-1.338331,-1.6348774,-2.0455601,1.2285613,2.6833017,2.1790652,-1.5584973,-3.7203357,-1.3853601,0.8642609,-2.2041337,-0.9000326,-2.4025726,-4.4207544,-0.76013786,1.3434498,-3.8222172,-2.174695,-0.057238452,-4.3307376,-4.3872657,1.8063416,-0.093231976,0.3448786,1.0574266,-1.9825641,-3.0492036,-3.320664,-0.13719249,1.1638278,-3.8332646,2.511853
CAD,-2.4088485,-4.4991465,-2.882976,3.6132653,6.76871,2.1643417,-1.6731514,-5.469125,-2.6499524,3.3018575,-5.732614,2.1371527,-2.8413346,-11.3085985,-5.967933,2.044178,-7.150673,-3.1760538,-1.4290853,-7.0010357,-5.3602686,3.726905,-1.0877138,-3.526591,-0.00066600926,-0.1504267,-2.7159054,-4.9966106,-2.3473306,-0.6341675,-6.115504,4.027055
AFF4,-1.2570244,1.4403046,-1.2907679,0.42099237,0.4956352,2.635083,-1.9541525,-0.46302232,-1.8911213,-0.010456456,-0.1568082,-1.9555256,-1.9291039,0.29279444,2.7912493,-0.1938892,-2.1084967,-2.2560263,0.53188914,-1.8973277,-3.8214247,1.5631148,0.72740316,2.4351866,1.6411151,-2.4762888,-2.9892104,-2.1256058,0.81788635,0.007029172,-1.8234284,-0.01124567
CPX-8081,-2.3542905,0.925369,-1.5425253,0.3016338,-1.0204393,1.1124412,-3.8652718,1.8631046,-5.736764,2.0902257,-2.114234,-1.8634377,-3.1137505,0.9523974,4.179777,-1.6604017,-2.3437986,-5.202373,-0.7937293,0.9095472,-5.240078,1.3071946,0.99985147,0.58456445,-0.6324829,-1.0628687,-0.6170719,0.16139239,2.3657866,-2.9714546,2.423929,-1.1973616
DHX16,-0.75387776,0.8137431,-1.2278283,0.943705,1.8961636,2.8996005,-1.7498395,-2.9988348,0.090113,-0.4503117,0.54031336,-2.5359726,-2.1574457,-1.2547808,2.1091704,0.543331,-2.549472,-1.6634147,0.7907627,-3.1338022,-3.982872,0.8304409,1.1839358,2.7281094,2.1178174,-3.3528438,-4.4340525,-3.2231245,0.5021962,2.9940696,-2.6151328,1.2411976
CPX-241,-4.3251867,0.03796993,-1.0488226,1.1257281,-3.3476574,1.8267798,-4.344171,0.6646867,-5.9014583,1.9601158,-1.6271985,-2.143743,-3.098291,-0.9111355,5.105043,-0.018411852,-2.143716,-6.1173687,2.0442646,-1.9859481,-6.643063,3.0410354,0.99409103,0.19547449,-1.3099763,-2.262431,-1.9271365,-1.2057,3.2003694,-2.973074,-1.0809182,-0.6676464
CPX-359,-4.3434196,0.116505414,-1.018159,1.0435545,-3.4961915,1.7948403,-4.3473907,0.7591906,-5.9419994,1.9345154,-1.5759423,-2.1813042,-3.1024554,-0.7087856,5.1679254,-0.039237894,-2.064978,-6.153458,2.050063,-1.9264765,-6.640191,3.0928447,0.94283354,0.23874332,-1.3195423,-2.2318063,-1.8475317,-1.1000011,3.2628298,-3.062692,-1.0226157,-0.718784
CHD2,0.060486823,1.724894,-0.78251714,0.05804916,1.9699512,1.9780428,-1.6060208,0.7682722,-0.26077497,-0.67229396,0.4787622,-0.9160568,-0.5934183,0.52882874,1.9747572,0.13638899,-1.5288932,-0.35466382,-1.2722892,-0.08504302,0.6246789,0.7014594,1.5013814,3.194875,1.7696424,-2.0800676,-2.228654,-0.58560014,-0.005406501,0.78834385,0.3600715,-0.7141555
SETD5,-1.1998566,0.06875797,-1.4430625,0.90898985,1.9247301,2.3224273,-2.3093202,0.5466576,-2.7673774,1.3955958,-1.7461493,-0.41866934,-1.7495273,-1.9267532,0.59315497,0.4117617,-3.8057244,-2.2754538,-1.0075983,-1.1601362,-1.5675613,2.2002478,0.87156636,1.4710956,1.1478631,-0.55702215,-1.7218033,-0.70596254,-0.52316344,-0.988108,-0.5630424,0.23089284
TARS1,-3.894766,-5.3598824,-3.5304189,3.186348,4.96878,3.097531,-2.1042447,-6.6523123,-3.560636,3.6653755,-5.200394,-0.4796781,-4.154772,-11.298066,-3.3098981,1.8260632,-7.675614,-3.3333757,1.7836387,-8.952728,-9.726163,2.600824,-0.13397871,-4.2996716,-0.437889,-2.6888902,-4.040879,-6.664162,-0.7082577,0.17690302,-8.656637,5.6188254
LARP7,-1.4904239,-0.58742803,-1.1487968,1.1768634,1.2520592,2.2713132,-2.4229515,-1.1387311,-2.343958,1.1819539,-1.661289,-0.8802671,-1.7591972,-2.9876473,1.2612658,1.4131136,-3.7772279,-2.58102,-0.21877606,-2.4209144,-2.5886886,1.9792491,1.033772,1.4404057,0.9115583,-1.3987781,-2.5095122,-1.702559,0.25771326,0.10731219,-1.9464798,0.8712374
RAN,-0.79881346,-0.69727594,-1.0684252,1.8521451,3.061241,2.2925832,-1.9339018,-2.0497305,-1.1358702,0.6823373,-1.8802272,0.17222303,-1.358582,-3.7813025,-0.72995967,1.4993773,-3.7878041,-2.1837564,-1.1959196,-2.609071,-1.7924354,2.1009233,0.5055549,1.221896,1.453167,-0.8104222,-3.0135164,-2.3626778,-0.87021846,1.0139209,-2.02437,0.92697024
PDE3B,0.5979899,-5.4191084,-3.6215043,5.192441,9.775521,0.94302,-2.460141,-5.154116,-3.8855245,5.0819044,-8.808101,7.2981086,-1.5936385,-13.133786,-11.705632,2.1907043,-8.284976,-4.199988,-7.7594967,-4.491325,-0.47212648,5.4870634,-3.8758078,-4.367139,0.61574924,5.3940744,1.3772972,-1.162743,-6.613074,-2.4844677,-1.215711,2.3144002
PDE6D,0.9806937,-5.9741125,-3.4823997,7.1366277,11.267769,1.6510509,-2.8734694,-6.39618,-4.7159724,6.3595414,-10.208327,9.112521,-1.9371578,-16.112436,-14.108446,1.2454313,-9.172457,-5.8433475,-9.0508175,-4.250701,-0.95161027,6.171227,-5.199063,-5.44486,0.2381066,7.624122,1.6357883,-1.5480394,-8.547851,-2.9772322,0.36524904,2.5236397
PDE7B,0.7560756,-4.9165792,-3.2993975,5.1646085,10.247289,1.0984349,-2.5136135,-5.7246666,-3.4279845,4.524771,-8.909433,7.2664375,-1.1396543,-12.536472,-11.615011,2.0405688,-7.472085,-4.43777,-7.9025655,-4.878756,-1.1231717,5.3166294,-3.9193869,-4.577228,0.6939446,4.814819,0.9031371,-1.9318026,-7.0249534,-1.8394244,-0.94451684,1.8674048
MOCS1,0.79761744,-4.6951413,-2.8159397,4.9004707,9.627601,1.8250304,-1.7389156,-5.0686293,-2.6425,3.8904848,-7.425483,5.901718,-1.299116,-10.48523,-10.561342,1.7250367,-6.8397408,-3.9539156,-6.119818,-4.219031,-0.9637723,4.4885325,-4.093893,-3.0067327,1.6562301,3.8797185,-0.035711743,-2.0808368,-6.5780473,-0.9311844,-2.1019747,2.0384884
NUDT2,0.63423705,-4.9444065,-3.195468,5.360776,10.502562,1.7830502,-2.259291,-5.7721596,-3.595701,4.5382366,-8.560387,6.4115276,-1.6503125,-11.971597,-11.058034,1.8708001,-7.401309,-4.7535133,-6.718389,-5.0619497,-1.8492521,5.1655364,-4.090537,-3.918444,1.4036812,4.1209497,0.09793175,-2.625805,-6.950393,-1.2609674,-2.2872646,2.0956128
ENPP1,-0.13550034,-4.5948944,-2.8168228,4.922436,9.145201,1.295195,-2.3058374,-5.108805,-3.7243698,4.637194,-8.089125,6.2235775,-1.7534089,-12.088584,-9.905372,1.9935642,-7.012539,-4.527385,-6.288188,-4.8723946,-1.8358893,5.274068,-3.5514731,-4.389854,0.65479577,3.9652154,0.15933728,-2.4573193,-5.7879515,-1.8255832,-2.3738854,1.7864146
CERS3,4.3505993,-7.651656,-1.794711,6.1843324,11.917253,-0.8759709,-2.5342855,-9.759696,1.071394,3.5368288,-8.230768,5.446605,-0.33619082,-11.226571,-13.842403,3.4853857,-9.819312,-5.865494,-6.6039195,-5.286208,0.384626,4.5631514,-5.2873526,-0.42496923,4.916475,5.3642135,0.39973044,-1.4526712,-7.4676356,5.9745927,-2.0663583,4.8252873
